เหตุ	hed	85
ตนเอง	toneng	100
ตนเอง	tonaeng	85
สัก	sak	100
นั่น	nan	100
สินค้า	sinka	100
เดิม	derm	100
เดิม	doem	85
จำเป็น	jampen	100
จำเป็น	champen	80
เปลี่ยนแปลง	plianplaeng	100
เปลี่ยนแปลง	plienplang	88
ถือ	thue	100
ถือ	theu	90
ถือ	tu	75
ประกอบ	prakop	100
ชนิด	chanit	100
กระทรวง	krasuang	100
กระทรวง	kratruang	85
กระทรวง	grasuang	80
ปรากฏ	prakot	100
ปรากฏ	bprakot	80
แล้วก็	laewgor	100
แล้วก็	laewko	90
แล้วก็	laeoko	85
ดำเนินการ	damnoenkan	100
ดำเนินการ	damneunkan	90
ดำเนินการ	damnernkan	85
รู้จัก	rujak	100
รู้จัก	roojak	90
เกิน	goen	100
เกิน	kern	90
โดยเฉพาะ	doichaphor	100
โดยเฉพาะ	doeichapho	90
โดยเฉพาะ	doychapaw	80
ทั้งหมด	thangmot	100
ทั้งหมด	tangmod	85
ดังนั้น	dangnan	100
บริการ	borikan	100
บริการ	borigan	85
ทราบ	sap	100
ทราบ	saab	90
ประมาณ	praman	100
โครงการ	krongkan	100
จุด	jood	100
จุด	jut	85
ภาค	phak	100
ตัวอย่าง	tuayang	100
ตัวอย่าง	tuayaang	85
เรียกว่า	riakwa	100
เรียกว่า	reakwa	85
เรียกว่า	riagwa	75
หรอก	rok	100
หรอก	lok	80
โรค	rok	100
อายุ	ayu	100
อาการ	akan	100
อาการ	aakaan	85
พา	pa	100
เหล่านี้	laonee	100
เหล่านี้	laoni	90
วิธีการ	witheekan	100
วิธีการ	witikan	90
ความรู้สึก	khwamruseuk	100
ความรู้สึก	kwamrusuk	90
ความรู้สึก	khwamroosuek	80
แทน	taen	100
แทน	tan	85
ที่อยู่	teeyoo	100
ที่อยู่	tiyu	85
ราชการ	ratchakan	100
ราชการ	rachakan	90
แตกต่าง	taektang	100
แตกต่าง	taektaang	85
คณะ	kana	100
คณะ	khana	90
นา	na	100
ไหม	mai	100
ไหม	may	85
สภา	sapha	100
สภา	sapa	85
สภาพ	saphap	100
สภาพ	sapap	90
ที	tee	100
ที	ti	85
พรรค	phak	100
พรรค	pak	90
นาง	nang	100
กลายเป็น	klaipen	100
กลายเป็น	klaaipen	85
จับ	jab	100
จับ	chap	80
วิจัย	wijai	100
วิจัย	wichai	85
หัน	han	100
แนว	naew	100
แนว	nair	80
ประกาศ	prakat	100
ประกาศ	prakard	85
แรง	raeng	100
แรง	reng	85
ไม่ว่า	maiwa	100
ไม่ว่า	maywa	85
ยก	yok	100
เฉพาะ	chaphoh	100
เฉพาะ	chapo	90
เฉพาะ	chapao	80
อาศัย	asai	100
อาศัย	asay	85
ย่อม	yom	100
เท่า	tao	100
ความรู้	khwamru	100
ความรู้	kwamru	90
นโยบาย	nayobai	100
นโยบาย	nayobaai	85
นโยบาย	nayobay	85
ยอม	yom	100
ราย	rai	100
ราย	ray	85
ควบคุม	khuabkhum	100
ควบคุม	kuabkum	90
ควบคุม	khuapkhoom	80
วาง	wang	100
ธรรมชาติ	thammachat	100
ธรรมชาติ	tammachat	85
ส่วนใหญ่	suanyai	100
ส่วนใหญ่	suanyay	85
ปกติ	pokati	100
ปกติ	pakati	85
ปกติ	pokti	80
ประการ	prakan	100
บริหาร	borihan	100
บริหาร	boriharn	90
สัญญา	sanya	100
สัญญา	sunya	80
สมาชิก	samachik	100
หลังจาก	langjak	100
นิยม	niyom	100
ต้น	ton	100
อนุญาต	anuyat	100
อนุญาต	anuyaat	85
ญี่ปุ่น	yipun	100
ญี่ปุ่น	yeepoon	88
เปล่า	plao	100
เปล่า	blao	80
แก้ไข	kaekhai	100
แก้ไข	gaekhai	85
ร่าง	rang	100
เพลง	pleng	100
ทางการ	thangkan	100
ทางการ	thangkarn	90
พิเศษ	piset	100
พิเศษ	pised	85
จัดการ	jatkan	100
จัดการ	jadkan	85
เป็นต้น	penton	100
เป็นต้น	pental	80
ทั้งนี้	tangni	100
ทั้งนี้	thangnee	90
ความหมาย	khwammai	100
ความหมาย	kwammai	90
ความหมาย	khwammay	85
บริเวณ	boriwen	100
บริเวณ	boriween	90
บริเวณ	borriwen	80
ยุค	yuk	100
สัตว์	sat	100
บท	bot	100
ดูแล	doolae	100
ดูแล	dulae	90
เขต	khet	100
รวมทั้ง	ruamtang	100
รวมทั้ง	ruamthang	90
รวมทั้ง	roumtang	80
บังคับ	bangkhap	100
อัตรา	attra	100
อัตรา	atra	90
ไม้	mai	100
ไม้	may	85
เชิง	choeng	100
เชิง	cherng	90
เชิง	churng	80
ได้แก่	daikae	100
ได้แก่	daikaae	85
สำนักงาน	samnakngan	100
ทันที	tanti	100
ทันที	tuntee	90
ตรวจ	truat	100
ตรวจ	truad	85
เจ้าของ	jaokhong	100
เจ้าของ	chaokhong	85
ยอมรับ	yomrap	100
ยอมรับ	yomrub	88
สัมภาษณ์	sampat	100
สัมภาษณ์	samphas	85
ผู้ชาย	phuchai	100
ผู้ชาย	poochai	90
ผู้ชาย	phuchay	80
ชุมชน	chumchon	100
ขาด	khat	100
นอกจาก	nokjak	100
นอกจาก	nokchak	85
ทั่ว	thua	100
ทั่ว	tua	85
รายงาน	raingan	100
รายงาน	raingaan	85
เจ้าหน้าที่	jaonati	100
เจ้าหน้าที่	chaonathi	85
ฉบับ	chabap	100
ฉบับ	chabub	85
ฐานะ	thana	100
ไง	ngai	100
ไง	ngay	85
ยังไง	yangngai	100
ยังไง	yangai	85
มิ	mi	100
สถาบัน	sathaban	100
ประธาน	prathan	100
ปรับ	prap	100
ปรับ	brap	80
สนับสนุน	sanapsanun	100
สนับสนุน	sanubsanun	85
โต	to	100
โต	toe	85
แพทย์	paet	100
แพทย์	pat	85
เกี่ยวข้อง	kiawkhong	100
เกี่ยวข้อง	keawkhong	85
เกี่ยวข้อง	kiaokhong	80
ดังนี้	dangnee	100
ดังนี้	dangni	90
เสมอ	samer	100
เสมอ	samoe	90
เสมอ	sameu	80
หล่อน	lon	100
แก้	kae	100
แก้	gae	90
แก้	kair	75
ทหาร	tahan	100
เหลือ	luea	100
เหลือ	lua	90
เหลือ	leua	85
เครื่อง	krueang	100
เครื่อง	kruang	90
เครื่อง	kreuang	80
ระเบียบ	rabiap	100
ระเบียบ	rabieb	90
อารมณ์	arom	100
วิเคราะห์	wikhro	100
วิเคราะห์	wikrao	85
ช่วยเหลือ	chuayluea	100
ช่วยเหลือ	chuaylua	88
ช่วยเหลือ	chuaylur	80
ยังคง	yangkhong	100
จิต	jit	100
จิต	chit	85
รีบ	rib	100
ปล่อย	ploi	100
ปล่อย	ploy	90
เหตุผล	hetphon	100
เหตุผล	hedphol	85
เหตุผล	hetupon	80
ต่างประเทศ	tangpratet	100
ต่างประเทศ	tangprathet	90
สั่ง	sang	100
มิได้	midai	100
แบ่ง	baeng	100
แบ่ง	bang	80
ปกครอง	pokkrong	100
ถือว่า	thuewa	100
ถือว่า	tuwa	85
ถือว่า	thuwa	85
เน้น	nen	100
รูปแบบ	ruupbaep	100
รูปแบบ	roopbaeb	90
รูปแบบ	rupbab	80
เต็ม	tem	100
ความสำคัญ	khwamsamkhan	100
ความสำคัญ	kwamsamkan	90
ธุรกิจ	thurakit	100
ธุรกิจ	thurakij	85
หมายถึง	maitueng	100
หมายถึง	maithueng	90
หมายถึง	maytueng	80
ชัดเจน	chatjen	100
นับ	nap	100
โอ	oh	100
โอ	o	90
อังกฤษ	angkrit	100
อังกฤษ	angrit	85
ร่างกาย	rangkai	100
ร่างกาย	rangkay	88
สนใจ	sonjai	100
สนใจ	sonchai	85
ทั่วไป	tuapai	100
ทั่วไป	thuapai	85
ความผิด	khwamphit	100
ความผิด	kwampid	90
ต่ำ	tam	100
ต่ำ	dtam	90
ต่ำ	tum	80
ศาล	san	100
ศาล	saan	85
ต่อมา	tomaa	100
มากมาย	makmai	100
แรงงาน	raengngan	100
แรงงาน	rangngan	85
สาร	san	100
สาร	saan	85
รายได้	raidai	100
รายได้	raydai	85
เหตุการณ์	hetkan	100
เหตุการณ์	hedkan	85
เหตุการณ์	haetkan	75
ไอ้	ai	100
ไอ้	ay	85
อธิบาย	athibai	100
อธิบาย	atibay	85
กระบวนการ	krabuankan	100
กระบวนการ	grabuankan	85
ตก	tok	100
วัย	wai	100
วัย	way	85
นึก	nuk	100
นึก	neuk	90
เหมาะสม	mosom	100
เหมาะสม	mawsom	85
กรุงเทพ	krungthep	100
กรุงเทพ	groongtep	85
แจ้ง	jaeng	100
แจ้ง	jeng	85
ดาว	dao	100
ดาว	daw	85
ที่สำคัญ	theesamkhan	100
ที่สำคัญ	tisamkhan	85
ธรรม	tham	100
ธรรม	thom	80
ร้อง	rong	100
ป้องกัน	pongkan	100
สุด	sut	100
สุด	soot	90
กรรมการ	kammakan	100
กรรมการ	kamakan	85
ปัจจัย	patjai	100
ปัจจัย	patchai	90
แน่	nae	100
แน่	naa	80
ตัดสินใจ	tatsinjai	100
ตัดสินใจ	tudsinjai	85
อุตสาหกรรม	utsahakam	100
อุตสาหกรรม	udsahakam	85
อุตสาหกรรม	utsahagrrm	75
คดี	khadi	100
คดี	kadee	90
ทำการ	tamkan	100
ทำการ	thamkan	90
สายตา	saita	100
สายตา	sayta	90
ชน	chon	100
ค้า	ka	100
คำถาม	khamtham	100
นอกจากนี้	nokjakni	100
นอกจากนี้	nokchakni	85
ศรี	sri	100
ศรี	see	85
รุ่น	run	100
รุ่น	roon	85
ที่ดิน	teedin	100
ที่ดิน	thidin	85
จนถึง	jonthueng	100
จนถึง	jontung	90
จนถึง	jonteung	85
ตำรวจ	tamruat	100
ตำรวจ	tamruad	90
ซี	see	100
ซี	si	85
กรม	krom	100
กรม	grom	85
ที่ผ่านมา	thiphanma	100
ที่ผ่านมา	teephanma	85
ทิ้ง	ting	100
พฤติกรรม	prutikam	100
พฤติกรรม	pruetikam	90
พฤติกรรม	phruetikrrm	75
โครงสร้าง	krongsang	100
โครงสร้าง	khrongsrang	90
เลี้ยง	liang	100
เลี้ยง	leang	85
ขณะที่	khanathi	100
ขณะที่	kanati	90
แหล่ง	laeng	100
เพิ่ง	perng	100
เพิ่ง	peung	85
เพิ่ง	phoeng	80
ที่มา	teema	100
ที่มา	thima	85
ราช	rat	100
ราช	rach	90
ราช	ratch	80
ตรวจสอบ	truadsop	100
ตรวจสอบ	truatsop	90
ตรวจสอบ	truajsop	85
ค่อย	khoi	100
ค่อย	khoy	90
ไม่ค่อย	maikhoi	100
ไม่ค่อย	maikoy	90
เลิก	lerk	100
เลิก	loek	85
ระบุ	rabu	100
รายการ	raikan	100
รายการ	raykan	85
ผู้นำ	phunam	100
ผู้นำ	poonam	90
คุณภาพ	khunaphap	100
คุณภาพ	kunapap	90
ความจริง	khwamjing	100
ความจริง	kwamjing	90
ความจริง	khwamjring	80
กิจกรรม	kitchakam	100
กิจกรรม	kijkam	85
กิจกรรม	kitjakam	80
ศาสนา	satsana	100
ศาสนา	sasana	90
ร้อยละ	roila	100
ร้อยละ	royla	90
อดีต	adit	100
อดีต	adeet	90
หนุ่ม	num	100
หนุ่ม	noom	90
เช่นนี้	chenni	100
กิจการ	kitkan	100
กิจการ	kijkan	90
ขั้น	khan	100
แน่นอน	naenon	100
แน่นอน	naenorn	85
ตัด	tat	100
ส่งเสริม	songserm	100
ส่งเสริม	songsoem	85
ข้าพเจ้า	khapchao	100
ข้าพเจ้า	kapjao	90
ข้าพเจ้า	khaphchao	80
หน่วยงาน	nuayngan	100
หน่วยงาน	nuoyngan	85
ก็ตาม	kotam	100
ก็ตาม	gawtam	85
เกือบ	keuab	100
เกือบ	kueab	90
เกือบ	guab	80
ชาวบ้าน	chaoban	100
ชาวบ้าน	chaowban	85
หนัง	nang	100
บทบาท	botbat	100
สถานที่	sathanthi	100
สถานที่	satanti	90
สถานที่	sathanti	85
หน่อย	noi	100
หน่อย	noy	90
เพศ	phet	100
เพศ	pet	90
พระองค์	phraong	100
พระองค์	praong	90
ความสามารถ	khwamsamat	100
ความสามารถ	kwamsamarth	85
สหรัฐ	saharat	100
สหรัฐ	saharath	85
พวกเขา	puakkhao	100
พวกเขา	puakkao	85
เกษตร	kaset	100
เกษตร	kasate	80
ทฤษฎี	trissadi	100
ทฤษฎี	tritsadi	90
ตกลง	toklong	100
โทษ	thot	100
โทษ	toad	80
ถูกต้อง	tooktong	100
ถูกต้อง	thuktong	90
รอง	rong	100
แทบ	taep	100
แทบ	thaep	85
ปลาย	plai	100
ปลาย	play	85
หน่วย	nuay	100
หน่วย	nuoy	85
ยื่น	yuen	100
ยื่น	yeun	90
หมู่บ้าน	mooban	100
หมู่บ้าน	muban	90
หมู่บ้าน	muuban	80
เตรียม	triam	100
เตรียม	triem	85
คำสั่ง	khamsang	100
คำสั่ง	kamsang	90
หนี	nee	100
หนี	ni	85
ประเด็น	praden	100
ติดต่อ	tidtor	100
ติดต่อ	tidto	90
ติดต่อ	tittor	80
มาตรฐาน	mattrathan	100
มาตรฐาน	matrathan	90
สังเกต	sangket	100
สังเกต	sangkate	85
เจริญ	charoen	100
เจริญ	jaroen	95
เจริญ	jarern	85
สำนัก	samnak	100
จิตใจ	jitjai	100
จิตใจ	chitjai	85
อย่างไรก็ตาม	yangraikotam	100
อย่างไรก็ตาม	yangraiktam	80
อากาศ	akat	100
อากาศ	akas	85
ประสบ	prasop	100
ประสบ	prasob	85
เจตนา	jettana	100
เจตนา	jetana	90
เจตนา	jedtana	80
ดำเนิน	damnoen	100
ดำเนิน	damnern	95
เรื่อย	reuay	100
เรื่อย	ruay	85
เรื่อย	rueay	80
องค์กร	ongkorn	100
องค์กร	ongkon	85
คอย	khoy	100
คอย	khoi	85
คนใน	khonnai	100
แข่งขัน	khengkhan	100
แข่งขัน	kaengkhan	85
ข้าราชการ	kharatchakan	100
ข้าราชการ	kharachakan	90
สรุป	sarup	100
สรุป	sarub	85
ขยาย	khayai	100
ขยาย	khayay	90
หมายความ	maikwam	100
หมายความ	maikhwam	90
หมายความ	maaikwaam	85
ห้าม	ham	100
มั้ย	mai	100
มั้ย	may	85
สบาย	sabai	100
สบาย	sabay	85
งบประมาณ	ngoppraman	100
งบประมาณ	ngobpraman	85
สื่อสาร	suesan	100
สื่อสาร	suesarn	90
สื่อสาร	seusan	80
ช่าง	chang	100
ในขณะที่	naikhanathi	100
ในขณะที่	naikanati	90
ในขณะที่	naikhanati	85
คล้าย	klai	100
คล้าย	klay	90
ทีม	team	100
ทีม	tim	85
สา	sa	100
ทรัพย์สิน	sapsin	100
ทรัพย์สิน	supsin	85
ภาวะ	phawa	100
ภาวะ	pawa	90
เอ	ay	100
เอ	e	85
วรรค	wak	100
วรรค	wakka	80
ดิน	din	100
มุม	mum	100
มุม	moom	85
ลา	la	100
สื่อ	sue	100
สื่อ	seu	90
เล่ม	lem	100
บ้า	baa	100
สงบ	sangob	100
สงบ	sangop	85
สงบ	sa-ngob	75
ชม	chom	100
หลักฐาน	lakthan	100
แปลก	plak	100
แปลก	plaek	85
สาเหตุ	sahet	100
สาเหตุ	sahetu	85
รา	ra	100
กล้า	kla	100
จำกัด	jamkat	100
จำกัด	chamkat	85
นิติกรรม	nitikam	100
นิติกรรม	nitikrrm	75
ลำดับ	lamdap	100
แนวทาง	naewthang	100
แนวทาง	naeothang	85
ชวน	chuan	100
ชวน	chuon	80
อันเป็น	anpen	100
บ่อย	boi	100
บ่อย	boy	95
พลัง	palang	100
พลัง	phalang	90
พลัง	plang	80
ศพ	sop	100
ธรรมดา	thammada	100
แม้แต่	maetae	100
แม้แต่	maetair	85
ยอด	yot	100
ยอด	yod	90
ทั้งหลาย	thanglai	100
เมืองไทย	mueangthai	100
เมืองไทย	meuangthai	90
เมืองไทย	muangthai	85
เกินไป	geunpai	100
เกินไป	kernpai	90
เกินไป	goenpai	80
เอกสาร	ekasan	100
เอกสาร	ekkasan	90
ย้าย	yai	100
ย้าย	yaai	85
นายกรัฐมนตรี	nayokratthamontri	100
นายกรัฐมนตรี	nayokrattamontree	90
นายกรัฐมนตรี	nayokrathamontri	80
บันทึก	banthuek	100
บันทึก	buntuek	85
ทำหน้าที่	thamnathi	100
ทำหน้าที่	tamnati	90
คราว	khrao	100
คราว	krao	90
พื้น	peun	100
พื้น	pune	80
ดำรง	damrong	100
เอกชน	ekachon	100
เอกชน	ekkachon	90
แนวคิด	naewkit	100
แนวคิด	naeokit	85
ปริมาณ	parimaan	100
ปริมาณ	primaan	85
กรรม	kam	100
กรรม	gam	85
ไหล	lai	100
ไหล	lay	85
โดน	don	100
โดน	doan	80
ทุน	toon	100
ทุน	tun	90
นก	nok	100
กา	ka	100
พ่อแม่	phomae	100
พ่อแม่	pormae	85
กี่	kee	100
กี่	ki	85
ไร้	rai	100
ไร้	ray	85
กล่าวถึง	klaothueng	100
กล่าวถึง	klawthueng	90
กล่าวถึง	glaothung	80
รายละเอียด	railaiad	100
รายละเอียด	railaeiad	90
รายละเอียด	rairaiat	80
เรียบร้อย	riabroi	100
เรียบร้อย	riaproy	90
เรียบร้อย	reabroy	80
สถาน	sathan	100
องค์	ong	100
เรียนรู้	rianru	100
เรียนรู้	rienru	85
รัฐธรรมนูญ	ratthammanun	100
รัฐธรรมนูญ	rattathammanoon	85
งาม	ngam	100
คำตอบ	khamtop	100
ค่อนข้าง	khonkhang	100
สถานการณ์	sathanakan	100
สถานการณ์	sathannakarn	90
สถานการณ์	satarnkarn	80
ประกอบด้วย	prakopduay	100
ประกอบด้วย	prakobduay	90
ประกอบด้วย	prakopduy	80
พิมพ์	pim	100
อันตราย	antarai	100
อันตราย	antaray	85
โน้ต	note	100
โน้ต	not	85
วง	wong	100
สุ	su	100
พื้นฐาน	puenthan	100
พื้นฐาน	puenthaan	85
พื้นฐาน	phuenthan	80
เทคโนโลยี	teknoloyi	100
เทคโนโลยี	technology	90
เทคโนโลยี	teknology	85
อ่อน	on	100
อ่อน	awn	85
สม	som	100
ดวง	duang	100
ดวง	doung	85
กอง	kong	100
เท่ากับ	taokap	100
เท่ากับ	thaokab	90
มั่นคง	mankhong	100
ความต้องการ	khwamtongkan	100
ความต้องการ	kwamtongkan	90
ฝน	fon	100
นคร	nakhon	100
นคร	nakorn	90
ซ้ำ	sam	100
ซ้ำ	zam	80
หลวง	luang	100
หลวง	luong	80
ฆ่า	kha	100
อิทธิพล	itthipon	100
อิทธิพล	itipon	90
พร้อมกับ	phromkap	100
พร้อมกับ	promkap	90
ประสบการณ์	prasopkan	100
ประสบการณ์	prasobkarn	90
ภายใต้	phaitai	100
ภายใต้	paytay	85
ลึก	luek	100
ลึก	luk	85
ยาม	yam	100
ศิลปะ	sinlapa	100
ศิลปะ	silapa	90
ศิลปะ	sinlapha	80
งั้น	ngan	100
งั้น	ngun	85
สิ่งแวดล้อม	singwaedlom	100
สิ่งแวดล้อม	singwaetlom	88
สิ่งแวดล้อม	singwadlom	80
กาย	kai	100
กาย	kay	90
สุขภาพ	sukkhaphap	100
สุขภาพ	sukapap	90
เป้าหมาย	paomai	100
เป้าหมาย	paomaai	85
ส่งผล	songphon	100
ส่งผล	songpon	90
นิ่ง	ning	100
อี	ee	100
อี	i	85
ชี้	chi	100
ครบ	krob	100
ครบ	krop	85
ชายหนุ่ม	chainum	100
ชายหนุ่ม	chaynum	85
พระเจ้า	prajao	100
พระเจ้า	prachao	90
พระเจ้า	prajaow	80
ฯลฯ	laelae	100
ฯลฯ	lae	85
ตั้งใจ	tangjai	100
แต่ง	taeng	100
แต่ง	tang	80
อย่างยิ่ง	yangying	100
เกาะ	kor	100
เกาะ	koh	90
เกาะ	ko	85
แผน	phaen	100
แผน	paen	90
แผน	phan	80
เงื่อนไข	ngueankhai	100
เงื่อนไข	nguenkhai	90
เงื่อนไข	ngeuankhai	85
ปลอดภัย	plodphai	100
ปลอดภัย	plotpai	85
มหา	maha	100
อนาคต	anakhot	100
อนาคต	anakot	90
แต่งตั้ง	tengtang	100
